product_name,quantity,selling_price,total_sales,brand_name,company,category_name,subcategory_name,bill_date,latitude,longitude,country,bill_ID
WHEEL GREEN,4.0,9.5,38.0,WHEEL,HINDUSTAN UNILEVER LIMITED,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,2020-01-01,38.56253977,-90.40729036,Missouri,18
BALAJI CREAM & ONION,4.0,10.0,40.0,BALAJI,BALAJI WAFERS P L,SALTY SNACKS ,POTATO WAFERS,2020-01-01,38.92863602,-94.40902597,Missouri,19
HALDIRAM MOPLEEZ,2.0,5.0,10.0,HALDIRAM,HALDIRAM,SALTY SNACKS ,POTATO WAFERS,2020-01-01,38.92863602,-94.40902597,Missouri,19
MARIE GOLD REGULAR,4.0,10.0,40.0,MARIE GOLD,BRITANNIA INDS,BISCUITS - CORE & NON CORE,MARIE,2020-01-01,38.92863602,-94.40902597,Missouri,19
RIN ADVANCED,1.0,10.0,10.0,RIN,HINDUSTAN UNILEVER LIMITED,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,2020-01-01,38.92863602,-94.40902597,Missouri,19
SILVER COIN,1.0,32.0,32.0,SILVER COIN,SANGHVI FOODS PVT LTD,PACKAGED ATTA ,MAIDA,2020-01-01,38.92863602,-94.40902597,Missouri,19
SILVER COIN,1.0,47.0,47.0,SILVER COIN,SANGHVI FOODS PVT LTD,PACKAGED ATTA ,ATTA,2020-01-01,38.92863602,-94.40902597,Missouri,19
VIM,1.0,30.0,30.0,VIM,HINDUSTAN UNILEVER LIMITED,CLEANERS - UTENSIL,TRADITIONAL,2020-01-01,38.92863602,-94.40902597,Missouri,19
YELLOW DIAMOND,4.0,10.0,40.0,YELLOW DIAMOND,PRATAAP SNACKS PVT LTD,SALTY SNACKS ,POTATO WAFERS,2020-01-01,38.92863602,-94.40902597,Missouri,19
BROOKE BOND TAJ MAHAL TEA BAGS,1.0,136.0,136.0,TAJ MAHAL,HINDUSTAN UNILEVER LIMITED,PACKAGED TEA,MAIN PACKS,2020-01-01,38.92130874,-94.3597436,Missouri,20
GOOD DAY CASHEW,1.0,20.0,20.0,GOOD DAY,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-01,38.92130874,-94.3597436,Missouri,20
LUX PINK,1.0,104.0,104.0,LUX,HINDUSTAN UNILEVER LIMITED,TOILET SOAPS ,PREMIUM,2020-01-01,38.92130874,-94.3597436,Missouri,20
SURF EXCEL,6.0,26.0,156.0,SURF EXCEL,HINDUSTAN UNILEVER LIMITED,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,2020-01-01,38.92130874,-94.3597436,Missouri,20
SURF EXCEL EASY WASH,1.0,110.0,110.0,SURF,HINDUSTAN UNILEVER LIMITED,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-01,38.92130874,-94.3597436,Missouri,20
TATA PREMIUM,1.0,400.0,400.0,TATA PREMIUM,TATA GLOBAL BEVERAGES LTD,PACKAGED TEA,MAIN PACKS,2020-01-01,38.92130874,-94.3597436,Missouri,20
COLGATE DENTALCREAM,1.0,47.0,47.0,COLGATE DENTALCREAM,COLGATE-PALMOLIVE,TOOTH PASTES,TOOTH PASTES,2020-01-01,38.78051255,-90.69898105,Missouri,21
SURF EXCEL,1.0,15.0,15.0,SURF EXCEL,HINDUSTAN UNILEVER LIMITED,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,2020-01-01,38.78051255,-90.69898105,Missouri,21
BALAJI CHATAKA PATAKA,1.0,10.0,10.0,BALAJI,BALAJI WAFERS P L,SALTY SNACKS ,GATHIA/PAPRI/RIBLON,2020-01-01,38.99439833,-94.47454979,Missouri,22
BBLUNT,3.0,18.0,54.0,BBLUNT,GODREJ CONSUMER PRODS,HAIR DYES     ,HAIR DYES     (1/76),2020-01-01,38.99439833,-94.47454979,Missouri,22
PANTENE PRO-V NEW,1.0,57.0,57.0,PANTENE,PROCTER & GAMBLE,SHAMPOO - BY SEGMENTS,BOTTLES / TUBES,2020-01-01,38.99439833,-94.47454979,Missouri,22
TATA PREMIUM,1.0,200.0,200.0,TATA PREMIUM,TATA GLOBAL BEVERAGES LTD,PACKAGED TEA,MAIN PACKS,2020-01-01,38.99439833,-94.47454979,Missouri,22
VIM,1.0,29.0,29.0,VIM,HINDUSTAN UNILEVER LIMITED,CLEANERS - UTENSIL,TRADITIONAL,2020-01-01,38.99439833,-94.47454979,Missouri,22
WHEEL ACTIVE,1.0,10.0,10.0,WHEEL,HINDUSTAN UNILEVER LIMITED,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-01,38.99439833,-94.47454979,Missouri,22
50-50 MSK CK,10.0,10.0,100.0,50-50,BRITANNIA INDS,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,2020-01-01,39.81365485,-94.81386638,Missouri,23
ARIEL TOP LOAD,1.0,199.0,199.0,ARIEL,PROCTER & GAMBLE,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-01,39.81365485,-94.81386638,Missouri,23
BRITANNIA BOURBON,10.0,10.0,100.0,BRITANNIA BOURBON,BRITANNIA INDS,BISCUITS - CORE & NON CORE,CREAM,2020-01-01,39.81365485,-94.81386638,Missouri,23
GODREJ,1.0,120.0,120.0,GODREJ,GODREJ INDS (FOODS DIVISION),REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,2020-01-01,39.81365485,-94.81386638,Missouri,23
GOOD DAY BUTTER,10.0,10.0,100.0,GOOD DAY,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-01,39.81365485,-94.81386638,Missouri,23
SOCIETY LEAF,1.0,215.0,215.0,SOCIETY,HASMUKHRAI & CO,PACKAGED TEA,MAIN PACKS,2020-01-01,39.81365485,-94.81386638,Missouri,23
SUNFEAST MOM'S MGC CSHW & ALND,5.0,10.0,50.0,SUNFEAST MOM'S MAGIC,I T C,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-01,39.81365485,-94.81386638,Missouri,23
AASHIRVAAD WHOLE WHEAT,1.0,235.0,235.0,AASHIRVAAD,I T C,PACKAGED ATTA ,ATTA,2020-01-01,38.62637694,-90.33459455,Missouri,24
BRITANNIA BOURBON,5.0,9.5,47.5,BRITANNIA BOURBON,BRITANNIA INDS,BISCUITS - CORE & NON CORE,CREAM,2020-01-01,38.62637694,-90.33459455,Missouri,24
CHARLIE,2.0,64.0,128.0,CHARLIE,JAY CHIKKI & SNACKS PVT LTD,SALTY SNACKS ,NUTS,2020-01-01,38.62637694,-90.33459455,Missouri,24
COLOR NATURALS,1.0,180.0,180.0,GARNIER,L'OREAL INDIA,HAIR DYES     ,HAIR DYES     (1/76),2020-01-01,38.62637694,-90.33459455,Missouri,24
KISSAN FRESH KETCHUP,1.0,125.0,125.0,KISSAN,HINDUSTAN UNILEVER LIMITED,KETCHUPS/SAUCES,KETCHUPS/SAUCES,2020-01-01,38.62637694,-90.33459455,Missouri,24
MAGGI MASALA,5.0,12.0,60.0,MAGGI,NESTLE INDIA,VERMICELLI & NOODLE,INSTANT NOODLES,2020-01-01,38.62637694,-90.33459455,Missouri,24
MAGGI PICHKOO,1.0,15.0,15.0,MAGGI,NESTLE INDIA,KETCHUPS/SAUCES,KETCHUPS/SAUCES,2020-01-01,38.62637694,-90.33459455,Missouri,24
MARBELS SOUR,80.0,1.0,80.0,MARBELS,PERFETTI VAN MELLE,CONFECTIONERY - TOFFEE/HBC,HARD B  CANDIES,2020-01-01,38.62637694,-90.33459455,Missouri,24
PARACHUTE ADVANSED JASMINE,3.0,90.0,270.0,PARACHUTE,MARICO INDS,HAIR OILS PKTP,RIGID,2020-01-01,38.62637694,-90.33459455,Missouri,24
SANTOOR CLASSIC,1.0,100.0,100.0,SANTOOR,WIPRO CONS PRODS,LIQUID TOILET SOAPS  ,HAND WASH,2020-01-01,38.62637694,-90.33459455,Missouri,24
SOCIETY LEAF,1.0,220.0,220.0,SOCIETY,HASMUKHRAI & CO,PACKAGED TEA,MAIN PACKS,2020-01-01,38.62637694,-90.33459455,Missouri,24
SUNFEAST BOUNCE TANGY ORANGE,25.0,9.5,237.5,SUNFEAST BOUNCE,I T C,BISCUITS - CORE & NON CORE,CREAM,2020-01-01,38.62637694,-90.33459455,Missouri,24
TIGER GLUCOSE,1.0,10.0,10.0,TIGER,BRITANNIA INDS,BISCUITS - CORE & NON CORE,GLUCOSE,2020-01-01,38.62637694,-90.33459455,Missouri,24
VANDEVI,1.0,55.0,55.0,VANDEVI,V N THAKKAR,SPICES ,PURE,2020-01-01,38.62637694,-90.33459455,Missouri,24
BISK FARM TOP,3.0,10.0,30.0,BISK FARM,SAJ INDS,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,2020-01-01,38.632619899999995,-90.23385582,Missouri,25
COLGATE DENTALCREAM,2.0,47.0,94.0,COLGATE DENTALCREAM,COLGATE-PALMOLIVE,TOOTH PASTES,TOOTH PASTES,2020-01-01,38.632619899999995,-90.23385582,Missouri,25
DAIRY MILK,11.0,5.0,55.0,CADBURY DAIRY MILK,MONDELEZ INTERNATIONAL,CHOCOLATE,MOULDED,2020-01-01,38.632619899999995,-90.23385582,Missouri,25
HARPIC POWER PLUS,1.0,82.0,82.0,HARPIC POWER,RECKITT BENCKISER,CLEANERS - TOILET,LIQUIDS,2020-01-01,38.632619899999995,-90.23385582,Missouri,25
KAMANI COCOPURE,1.0,65.0,65.0,KAMANI,KAMANI OIL INDUSTRIES P LTD,COCONUT OIL PKTYP ,BRANDED,2020-01-01,38.632619899999995,-90.23385582,Missouri,25
ORGANIC INDIA,1.0,148.0,148.0,ORGANIC INDIA,ORGANIC INDIA PVT LTD,PACKAGED TEA,MAIN PACKS,2020-01-01,38.632619899999995,-90.23385582,Missouri,25
PARACHUTE ADVANSED JASMINE,1.0,130.0,130.0,PARACHUTE,MARICO INDS,HAIR OILS PKTP,RIGID,2020-01-01,38.632619899999995,-90.23385582,Missouri,25
RITE BITE,1.0,35.0,35.0,RITE BITE,NATURELLA INDIA PVT.LTD,BISCUITS - CORE & NON CORE,CEREAL BARS,2020-01-01,38.632619899999995,-90.23385582,Missouri,25
TATA AGNI EXTRA STRONG LEAVES,1.0,55.0,55.0,TATA AGNI,TATA GLOBAL BEVERAGES LTD,PACKAGED TEA,MAIN PACKS,2020-01-01,38.632619899999995,-90.23385582,Missouri,25
WHEEL ACTIVE,5.0,9.5,47.5,WHEEL,HINDUSTAN UNILEVER LIMITED,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-01,38.632619899999995,-90.23385582,Missouri,25
BROOKE BOND RED LABEL NAT CARE,1.0,130.0,130.0,RED LABEL,HINDUSTAN UNILEVER LIMITED,PACKAGED TEA,MAIN PACKS,2020-01-01,37.2097424,-93.27558197,Missouri,26
DAIRY MILK,2.0,39.0,78.0,CADBURY DAIRY MILK,MONDELEZ INTERNATIONAL,CHOCOLATE,MOULDED,2020-01-01,37.2097424,-93.27558197,Missouri,26
MAPRO,2.0,144.0,288.0,MAPRO,MAPRO,SQSH CRDLS & SFT DRNK-CONVERTD,CRUSHES,2020-01-01,37.2097424,-93.27558197,Missouri,26
SAFFOLA ACTIVE,1.0,135.0,135.0,SAFFOLA,MARICO INDS,REFINED EDIBLE OILS-ALL PACKS,BLENDED OIL,2020-01-01,37.2097424,-93.27558197,Missouri,26
SUGAR FREE NATURA,1.0,150.0,150.0,SUGAR FREE,ZYDUS WELLNESS LTD,SUGAR SUBSTITUTE ,POWDER (SUGAR SUBST),2020-01-01,37.2097424,-93.27558197,Missouri,26
SURF EXCEL,1.0,14.0,14.0,SURF EXCEL,HINDUSTAN UNILEVER LIMITED,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,2020-01-01,37.2097424,-93.27558197,Missouri,26
TATA SALT,1.0,19.0,19.0,TATA,TATA CHEM,ALL IODISED SALT,POWDERED SALT,2020-01-01,37.2097424,-93.27558197,Missouri,26
VIM,1.0,29.0,29.0,VIM,HINDUSTAN UNILEVER LIMITED,CLEANERS - UTENSIL,TRADITIONAL,2020-01-01,37.2097424,-93.27558197,Missouri,26
BRITANNIA BOURBON,2.0,9.5,19.0,BRITANNIA BOURBON,BRITANNIA INDS,BISCUITS - CORE & NON CORE,CREAM,2020-01-01,41.02380728,-80.64350707,Ohio,27
CHING'S SECRET,5.0,25.0,125.0,CHING'S SECRET,CAPITAL FOODS,VERMICELLI & NOODLE,NOODLES,2020-01-01,41.02380728,-80.64350707,Ohio,27
MARGO ORIGINAL,1.0,120.0,120.0,MARGO,JYOTHY LABORATORIES,TOILET SOAPS ,POPULAR,2020-01-01,41.02380728,-80.64350707,Ohio,27
NUTRALITE,1.0,180.0,180.0,NUTRALITE,ZYDUS WELLNESS LTD,BUTTER MARGR  ,MARGARINE,2020-01-01,41.02380728,-80.64350707,Ohio,27
OREO CHOCOLATE,2.0,9.5,19.0,OREO,MONDELEZ INTERNATIONAL,BISCUITS - CORE & NON CORE,CREAM,2020-01-01,41.02380728,-80.64350707,Ohio,27
SURF EXCEL,1.0,26.0,26.0,SURF EXCEL,HINDUSTAN UNILEVER LIMITED,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,2020-01-01,41.02380728,-80.64350707,Ohio,27
WHEEL ACTIVE,1.0,9.5,9.5,WHEEL,HINDUSTAN UNILEVER LIMITED,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,2020-01-01,41.02380728,-80.64350707,Ohio,27
3M SCOTCH BRITE SCRUB SPONGE,1.0,30.0,30.0,SCOTCH BRITE,3M INDIA LTD,SCOURING PADS/SCRUBS,SCOURING SPONGE,2020-01-01,37.15302384,-93.29515943,Missouri,28
AMUL,1.0,118.0,118.0,AMUL,G C M M F,CHEESE        ,PROCESSED CHEESE,2020-01-01,37.15302384,-93.29515943,Missouri,28
BALAJI ALOO SEV,2.0,5.0,10.0,BALAJI,BALAJI WAFERS P L,SALTY SNACKS ,SEV BHUJIA,2020-01-01,37.15302384,-93.29515943,Missouri,28
BALAJI MOONG DAL,3.0,10.0,30.0,BALAJI,BALAJI WAFERS P L,SALTY SNACKS ,DAL,2020-01-01,37.15302384,-93.29515943,Missouri,28
BRITANNIA BOURBON,1.0,27.0,27.0,BRITANNIA BOURBON,BRITANNIA INDS,BISCUITS - CORE & NON CORE,CREAM,2020-01-01,37.15302384,-93.29515943,Missouri,28
GOOD KNIGHT ADVANCE XPRESS,1.0,72.0,72.0,GOOD KNIGHT,GODREJ CONSUMER PRODS,MOSQUITO REPELLANTS CTG ,LIQUID VAPORISER,2020-01-01,37.15302384,-93.29515943,Missouri,28
HARPIC,1.0,84.0,84.0,HARPIC,RECKITT BENCKISER,CLEANERS - FLOOR,LIQUIDS,2020-01-01,37.15302384,-93.29515943,Missouri,28
MAGGI HOT AND SWEET,1.0,152.0,152.0,MAGGI,NESTLE INDIA,KETCHUPS/SAUCES,KETCHUPS/SAUCES,2020-01-01,37.15302384,-93.29515943,Missouri,28
MALA'S,1.0,105.0,105.0,MALA'S,MALA PRODS,JAMS/JELLY/MARMALADES-CTG,JAMS,2020-01-01,37.15302384,-93.29515943,Missouri,28
MARIE GOLD REGULAR,2.0,9.5,19.0,MARIE GOLD,BRITANNIA INDS,BISCUITS - CORE & NON CORE,MARIE,2020-01-01,37.15302384,-93.29515943,Missouri,28
NICE TIME,6.0,10.0,60.0,NICE TIME,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-01,37.15302384,-93.29515943,Missouri,28
PARACHUTE,1.0,128.0,128.0,PARACHUTE,MARICO INDS,COCONUT OIL PKTYP ,BRANDED,2020-01-01,37.15302384,-93.29515943,Missouri,28
RIN,1.0,60.0,60.0,RIN,HINDUSTAN UNILEVER LIMITED,PRE-POST WASH PRODUCTS,LIQUID BLEACHES,2020-01-01,37.15302384,-93.29515943,Missouri,28
RIN,1.0,75.0,75.0,RIN,HINDUSTAN UNILEVER LIMITED,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-01,37.15302384,-93.29515943,Missouri,28
SUNFEAST BOUNCE TANGY ORANGE,1.0,10.0,10.0,SUNFEAST BOUNCE,I T C,BISCUITS - CORE & NON CORE,CREAM,2020-01-01,37.15302384,-93.29515943,Missouri,28
TATA SALT,1.0,19.0,19.0,TATA,TATA CHEM,ALL IODISED SALT,POWDERED SALT,2020-01-01,37.15302384,-93.29515943,Missouri,28
MILK BIKIS MILK CREAM,1.0,25.0,25.0,MILK BIKIS,BRITANNIA INDS,BISCUITS - CORE & NON CORE,CREAM,2020-01-01,38.77232131,-93.73592333,Missouri,29
NICE TIME,1.0,24.0,24.0,NICE TIME,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-01,38.77232131,-93.73592333,Missouri,29
PIKNIK,2.0,10.0,20.0,PIKNIK,S M FOODS,SALTY SNACKS ,EXTRUDED SNACKS,2020-01-01,38.77232131,-93.73592333,Missouri,29
BRITANNIA BOURBON,3.0,10.0,30.0,BRITANNIA BOURBON,BRITANNIA INDS,BISCUITS - CORE & NON CORE,CREAM,2020-01-01,41.373946999999994,-83.624638,Ohio,30
GOLDEN OREO,3.0,10.0,30.0,OREO,MONDELEZ INTERNATIONAL,BISCUITS - CORE & NON CORE,CREAM,2020-01-01,41.373946999999994,-83.624638,Ohio,30
GOOD DAY CASHEW,3.0,10.0,30.0,GOOD DAY,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-01,41.373946999999994,-83.624638,Ohio,30
MONACO,1.0,29.0,29.0,MONACO,PARLE PRODS,BISCUITS - CORE & NON CORE,SALT CRACKER,2020-01-01,41.373946999999994,-83.624638,Ohio,30
MTR,1.0,105.0,105.0,MTR,M T R FOOD PRODS,READY TO EAT,READY TO COOK SNACKS MIXES,2020-01-01,41.373946999999994,-83.624638,Ohio,30
3M SCOTCH BRITE GENERAL PURPOS,1.0,9.5,9.5,SCOTCH BRITE,3M INDIA LTD,SCOURING PADS/SCRUBS,SCOURING PADS,2020-01-01,45.78437259,-108.55686029999998,Montana,31
3M SCOTCH BRITE STN STEEL SCRB,1.0,28.0,28.0,SCOTCH BRITE,3M INDIA LTD,SCOURING PADS/SCRUBS,STEEL SCRUB,2020-01-01,45.78437259,-108.55686029999998,Montana,31
GOOD KNIGHT ACTIV+,2.0,70.0,140.0,GOOD KNIGHT,GODREJ CONSUMER PRODS,MOSQUITO REPELLANTS CTG ,LIQUID VAPORISER,2020-01-01,45.78437259,-108.55686029999998,Montana,31
HARPIC POWER PLUS,1.0,35.0,35.0,HARPIC POWER,RECKITT BENCKISER,CLEANERS - TOILET,LIQUIDS,2020-01-01,45.78437259,-108.55686029999998,Montana,31
PANASONIC GOLD,4.0,12.0,48.0,PANASONIC,PANASONIC BATTERY IND,BATTERIES,NON-ALKALINE,2020-01-01,45.78437259,-108.55686029999998,Montana,31
PARLE KRACK JACK,2.0,9.5,19.0,PARLE KRACK JACK,PARLE PRODS,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,2020-01-01,45.78437259,-108.55686029999998,Montana,31
GEMINI,1.0,140.0,140.0,GEMINI,CARGILL FOODS,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,2020-01-01,45.6797178,-111.06287479999999,Montana,32
GOWRDHAN PREMIUM,1.0,270.0,270.0,GOWARDHAN,PARAG MILK FOODS PVT. LTD.,PACKAGED PURE GHEE,PACKAGED PURE GHEE,2020-01-01,45.6797178,-111.06287479999999,Montana,32
HARPIC,1.0,82.0,82.0,HARPIC,RECKITT BENCKISER,CLEANERS - FLOOR,LIQUIDS,2020-01-01,45.6797178,-111.06287479999999,Montana,32
KELLOGG'S KPAK CHOCOS,2.0,10.0,20.0,KELLOGG'S KPAK,KELLOGG'S INDIA,BREAKFAST CEREALS,READY TO EAT CEREALS,2020-01-01,45.6797178,-111.06287479999999,Montana,32
PARLE-G,4.0,5.0,20.0,PARLE-G,PARLE PRODS,BISCUITS - CORE & NON CORE,GLUCOSE,2020-01-01,45.6797178,-111.06287479999999,Montana,32
BALAJI MOONG DAL,2.0,5.0,10.0,BALAJI,BALAJI WAFERS P L,SALTY SNACKS ,DAL,2020-01-01,46.8921789,-114.04001629999999,Montana,33
BAMBINO,1.0,15.0,15.0,BAMBINO,BAMBINO AGRO INDS,VERMICELLI & NOODLE,VERMICILLI,2020-01-01,46.8921789,-114.04001629999999,Montana,33
MARIE GOLD REGULAR,3.0,10.0,30.0,MARIE GOLD,BRITANNIA INDS,BISCUITS - CORE & NON CORE,MARIE,2020-01-01,46.8921789,-114.04001629999999,Montana,33
MONACO,3.0,10.0,30.0,MONACO,PARLE PRODS,BISCUITS - CORE & NON CORE,SALT CRACKER,2020-01-01,46.8921789,-114.04001629999999,Montana,33
PARACHUTE,1.0,38.0,38.0,PARACHUTE,MARICO INDS,COCONUT OIL PKTYP ,BRANDED,2020-01-01,46.8921789,-114.04001629999999,Montana,33
PARLE DIGESTIVE,3.0,20.0,60.0,PARLE NUTRICRUNCH,PARLE PRODS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-01,46.8921789,-114.04001629999999,Montana,33
RAMBANDHU PAPAD,3.0,45.0,135.0,RAMBANDHU,EMPIRE SPICES & FOOD,SPICES ,BLENDED,2020-01-01,46.8921789,-114.04001629999999,Montana,33
SAFFOLA GOLD,1.0,325.0,325.0,SAFFOLA,MARICO INDS,REFINED EDIBLE OILS-ALL PACKS,BLENDED OIL,2020-01-01,46.8921789,-114.04001629999999,Montana,33
3M SCOTCH BRITE GENERAL PURPOS,1.0,9.5,9.5,SCOTCH BRITE,3M INDIA LTD,SCOURING PADS/SCRUBS,SCOURING PADS,2020-01-01,41.15789502,-95.93476613,Nebraska,34
AASHIRVAAD WHOLE WHEAT,1.0,98.0,98.0,AASHIRVAAD,I T C,PACKAGED ATTA ,ATTA,2020-01-01,41.15789502,-95.93476613,Nebraska,34
AMUL,1.0,46.0,46.0,AMUL,G C M M F,BUTTER MARGR  ,BUTTER,2020-01-01,41.15789502,-95.93476613,Nebraska,34
AMUL,1.0,80.0,80.0,AMUL,G C M M F,CHEESE        ,CHEESE SPREAD,2020-01-01,41.15789502,-95.93476613,Nebraska,34
AMUL,1.0,225.0,225.0,AMUL,G C M M F,BUTTER MARGR  ,BUTTER,2020-01-01,41.15789502,-95.93476613,Nebraska,34
BLUE BIRD,3.0,60.0,180.0,BLUE BIRD,UNITED TRADING CORPORATION,PACKAGED ATTA ,MAIDA,2020-01-01,41.15789502,-95.93476613,Nebraska,34
DAIRY MILK,1.0,10.0,10.0,CADBURY DAIRY MILK,MONDELEZ INTERNATIONAL,CHOCOLATE,MOULDED,2020-01-01,41.15789502,-95.93476613,Nebraska,34
DAIRY MILK CRISPELLO,3.0,30.0,90.0,CADBURY DAIRY MILK,MONDELEZ INTERNATIONAL,CHOCOLATE,MOULDED,2020-01-01,41.15789502,-95.93476613,Nebraska,34
DETTOL ORIGINAL,1.0,103.0,103.0,DETTOL,RECKITT BENCKISER,TOILET SOAPS ,PREMIUM,2020-01-01,41.15789502,-95.93476613,Nebraska,34
DOVE CREAM BEAUTY BATHING BAR,1.0,168.0,168.0,DOVE,HINDUSTAN UNILEVER LIMITED,TOILET SOAPS ,PREMIUM,2020-01-01,41.15789502,-95.93476613,Nebraska,34
EVEREST,1.0,35.0,35.0,EVEREST,S NARENDRA KUMAR,SPICES ,BLENDED,2020-01-01,41.15789502,-95.93476613,Nebraska,34
EVEREST,1.0,63.0,63.0,EVEREST,S NARENDRA KUMAR,SPICES ,BLENDED,2020-01-01,41.15789502,-95.93476613,Nebraska,34
GODREJ NO 1 LIME AND ALOE VERA,1.0,62.0,62.0,GODREJ NO 1,GODREJ CONSUMER PRODS,TOILET SOAPS ,PREMIUM,2020-01-01,41.15789502,-95.93476613,Nebraska,34
INDIAGATE DUBAR,1.0,122.0,122.0,INDIA GATE,KRBL LTD,PACKAGED RICE ,BASMATI RICE,2020-01-01,41.15789502,-95.93476613,Nebraska,34
KESH KING,1.0,160.0,160.0,KESH KING,EMAMI,HAIR OILS PKTP,RIGID,2020-01-01,41.15789502,-95.93476613,Nebraska,34
KISSAN FRESH KETCHUP,1.0,125.0,125.0,KISSAN,HINDUSTAN UNILEVER LIMITED,KETCHUPS/SAUCES,KETCHUPS/SAUCES,2020-01-01,41.15789502,-95.93476613,Nebraska,34
MAGGI MASALA,2.0,11.5,23.0,MAGGI,NESTLE INDIA,VERMICELLI & NOODLE,INSTANT NOODLES,2020-01-01,41.15789502,-95.93476613,Nebraska,34
MILK BIKIS MILK CREAM,2.0,20.0,40.0,MILK BIKIS,BRITANNIA INDS,BISCUITS - CORE & NON CORE,CREAM,2020-01-01,41.15789502,-95.93476613,Nebraska,34
NATURE FRSH SAMPOORNA CHK ATTA,1.0,50.0,50.0,NATURE FRESH,CARGILL FOODS,PACKAGED ATTA ,ATTA,2020-01-01,41.15789502,-95.93476613,Nebraska,34
PARLE-G,2.0,9.75,19.5,PARLE-G,PARLE PRODS,BISCUITS - CORE & NON CORE,GLUCOSE,2020-01-01,41.15789502,-95.93476613,Nebraska,34
RAMBANDHU PAPAD,2.0,45.0,90.0,RAMBANDHU,EMPIRE SPICES & FOOD,SPICES ,BLENDED,2020-01-01,41.15789502,-95.93476613,Nebraska,34
SURF EXCEL EASY WASH,1.0,114.0,114.0,SURF,HINDUSTAN UNILEVER LIMITED,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-01,41.15789502,-95.93476613,Nebraska,34
TATA SALT,1.0,19.0,19.0,TATA,TATA CHEM,ALL IODISED SALT,POWDERED SALT,2020-01-01,41.15789502,-95.93476613,Nebraska,34
TATA SALT LITE,1.0,35.0,35.0,TATA,TATA CHEM,ALL IODISED SALT,POWDERED SALT,2020-01-01,41.15789502,-95.93476613,Nebraska,34
WHEEL ACTIVE,4.0,9.5,38.0,WHEEL,HINDUSTAN UNILEVER LIMITED,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-01,41.15789502,-95.93476613,Nebraska,34
WHEEL GREEN,1.0,53.0,53.0,WHEEL,HINDUSTAN UNILEVER LIMITED,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-01,41.15789502,-95.93476613,Nebraska,34
3M SCOTCH BRITE STN STEEL SCRB,1.0,28.0,28.0,SCOTCH BRITE,3M INDIA LTD,SCOURING PADS/SCRUBS,STEEL SCRUB,2020-01-01,40.815612,-96.701898,Nebraska,35
COLGATE MAXFRSH SPICY FRSH RED,2.0,19.0,38.0,COLGATE MAX FRESH,COLGATE-PALMOLIVE,TOOTH PASTES,TOOTH PASTES,2020-01-01,40.815612,-96.701898,Nebraska,35
DABUR RED,3.0,19.0,57.0,DABUR,DABUR,TOOTH PASTES,TOOTH PASTES,2020-01-01,40.815612,-96.701898,Nebraska,35
HIT LIME,1000.0,0.27,266.0,HIT,GODREJ CONSUMER PRODS,HOME INSECTICIDES CTG  ,AEROSOL,2020-01-01,40.815612,-96.701898,Nebraska,35
RIN REFRESH,1.0,72.0,72.0,RIN,HINDUSTAN UNILEVER LIMITED,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-01,40.815612,-96.701898,Nebraska,35
SUNDROP HEART,1.0,147.0,147.0,SUNDROP,AGRO TECH FOODS,REFINED EDIBLE OILS-ALL PACKS,BLENDED OIL,2020-01-01,40.815612,-96.701898,Nebraska,35
SURF EXCEL EASY WASH,1.0,9.5,9.5,SURF,HINDUSTAN UNILEVER LIMITED,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-01,40.815612,-96.701898,Nebraska,35
